"date_number","product_id","category_id","position"
71,935033689,350786274,237
71,936231388,350786274,216
71,936525560,350786274,84
71,953233110,350786274,80
71,955076410,350786274,198
71,964129476,350786274,298
71,973468609,350786274,43
71,973837466,350786274,105
71,975644921,350786274,101
71,987851787,350786274,184
71,992400580,350786274,26
71,999403909,350786274,7
71,103982847,351019967,4
71,138944077,351019967,33
71,205685974,351019967,6
71,206470262,351019967,2
71,210020077,351019967,3
71,258745485,351019967,28
71,299991532,351019967,13
71,311432264,351019967,22
71,350509915,351019967,7
71,350613327,351019967,14
71,357835797,351019967,32
71,377268819,351019967,19
71,393144734,351019967,11
71,428252028,351019967,17
71,476489490,351019967,5
71,519605082,351019967,1
71,536349098,351019967,29
71,546450493,351019967,21
71,592269026,351019967,27
71,614538320,351019967,20
71,619684333,351019967,12
71,637589577,351019967,31
71,640145901,351019967,24
71,683793235,351019967,25
71,716235540,351019967,23
71,736688073,351019967,16
71,782185350,351019967,9
71,790510106,351019967,10
71,867088641,351019967,8
71,872402018,351019967,15
71,880918889,351019967,26
71,922862674,351019967,30
71,935578644,351019967,18
71,30731208,354083926,28
71,65968023,354083926,22
71,76636979,354083926,1
71,79115093,354083926,45
71,83181798,354083926,0
71,147137828,354083926,12
71,201670074,354083926,30
71,212576200,354083926,21
71,214930512,354083926,3
71,218212462,354083926,41
71,219459479,354083926,10
71,228948776,354083926,32
71,251583236,354083926,18
71,252581815,354083926,50
71,292056423,354083926,14
71,305701559,354083926,36
71,322255271,354083926,13
71,350901809,354083926,16
71,352143371,354083926,6
71,353564321,354083926,49
71,353674869,354083926,8
71,356342693,354083926,0
71,357421751,354083926,39
71,388427429,354083926,33
71,397005399,354083926,29
71,412603562,354083926,26
71,477477037,354083926,27
71,518048596,354083926,11
71,519117169,354083926,43
71,536314071,354083926,38
71,556337506,354083926,7
71,574248684,354083926,35
71,592149923,354083926,46
71,608663632,354083926,34
71,615963354,354083926,19
71,643120975,354083926,42
71,658822421,354083926,20
71,664299073,354083926,24
71,665978754,354083926,44
71,732802731,354083926,40
71,733611975,354083926,2
71,766132115,354083926,5
71,838579176,354083926,23
71,901992520,354083926,15
71,907766819,354083926,37
71,923361796,354083926,17
71,945692323,354083926,47
71,959246596,354083926,25
71,966227290,354083926,31
71,17496289,355123641,53
71,22009220,355123641,24
71,69341157,355123641,39
71,107633036,355123641,26
71,186151100,355123641,47
71,243315397,355123641,18
71,245197898,355123641,37
71,275994848,355123641,21
71,331165423,355123641,64
71,335113951,355123641,40
71,344507319,355123641,16
71,366325929,355123641,58
71,376923020,355123641,20
71,417690517,355123641,9
71,474468087,355123641,11
71,519521021,355123641,54
71,559786212,355123641,1
71,562674360,355123641,63
71,622379258,355123641,14
71,805811002,355123641,23
71,824439225,355123641,38
71,900276603,355123641,6
71,907059111,355123641,62
71,957786121,355123641,15
71,981501440,355123641,50
71,7384755,356441354,4
71,49484698,356441354,64
71,58788662,356441354,87
71,65189174,356441354,101
71,82157413,356441354,110
71,88110271,356441354,96
71,89897488,356441354,13
71,90732531,356441354,49
71,99568892,356441354,7
71,112733412,356441354,31
71,113142787,356441354,97
71,129180214,356441354,94
71,148636361,356441354,93
71,150739943,356441354,10
71,152498699,356441354,8
71,164060293,356441354,56
71,175317561,356441354,92
71,190355898,356441354,118
71,190768389,356441354,36
71,220853258,356441354,3
71,227018347,356441354,30
71,241216328,356441354,104
71,246289312,356441354,71
71,261432017,356441354,2
71,268414981,356441354,83
71,276338650,356441354,26
71,286427582,356441354,20
71,287311919,356441354,6
71,287655281,356441354,115
71,288610184,356441354,53
71,292159582,356441354,73
71,308141166,356441354,117
71,348548265,356441354,33
71,360569975,356441354,46
71,362602547,356441354,98
71,381257636,356441354,102
71,384799648,356441354,34
71,401725441,356441354,18
71,402126933,356441354,1
71,426523657,356441354,9
71,429563974,356441354,75
71,434532147,356441354,22
71,455093422,356441354,79
71,458262489,356441354,66
71,463009537,356441354,27
71,467334808,356441354,90
71,472435313,356441354,111
71,481032722,356441354,99
71,493000060,356441354,119
71,493235232,356441354,100
71,509663896,356441354,78
71,513175134,356441354,85
71,521989942,356441354,60
71,533425420,356441354,5
71,546457566,356441354,45
71,567314289,356441354,77
71,569379671,356441354,40
71,587349213,356441354,103
71,603643731,356441354,69
71,604332471,356441354,70
71,606544154,356441354,23
71,620817313,356441354,84
71,622473964,356441354,120
71,645074654,356441354,58
71,657131720,356441354,16
71,663009161,356441354,63
71,681747074,356441354,55
71,686228398,356441354,74
71,687348041,356441354,37
71,700406695,356441354,91
71,724069374,356441354,108
71,740890982,356441354,44
71,764335108,356441354,29
71,767259281,356441354,43
71,768378710,356441354,95
71,775597567,356441354,24
71,787161470,356441354,17
71,789311590,356441354,68
71,791732843,356441354,113
71,795651957,356441354,15
71,801141226,356441354,114
71,806622560,356441354,116
71,812194994,356441354,48
71,812359715,356441354,25
71,814028570,356441354,107
71,844933006,356441354,109
71,864177078,356441354,35
71,887467358,356441354,21
71,894339706,356441354,80
71,895200114,356441354,67
71,898210856,356441354,11
71,924363637,356441354,105
71,934430972,356441354,50
71,960816006,356441354,112
71,982926506,356441354,19
71,998893327,356441354,106
71,4805804,364768642,31
71,10225694,364768642,42
71,13689307,364768642,16
71,20693362,364768642,47
71,37534729,364768642,85
71,45016344,364768642,75
71,47950434,364768642,5
71,58936675,364768642,15
71,65121904,364768642,20
71,76135092,364768642,64
71,99910883,364768642,84
71,114751982,364768642,53
71,152006926,364768642,73
71,156286753,364768642,66
71,169745225,364768642,93
71,181237357,364768642,13
71,188892846,364768642,28
71,199274115,364768642,52
71,220039424,364768642,43
71,224462124,364768642,83
71,234156705,364768642,35
71,251515440,364768642,3
71,278518419,364768642,1
71,289780994,364768642,95
71,294116661,364768642,21
71,296766343,364768642,98
71,303253527,364768642,56
71,344009012,364768642,32
71,347041027,364768642,100
71,367412129,364768642,6
71,380946169,364768642,62
71,382456976,364768642,77
71,396340799,364768642,45
71,397426577,364768642,69
71,401279394,364768642,29
71,404993888,364768642,92
71,425549446,364768642,37
71,430451027,364768642,70
71,432010090,364768642,55
71,434004755,364768642,24
71,441411673,364768642,79
71,449131201,364768642,39
71,460796171,364768642,65
71,465669450,364768642,102
71,485059225,364768642,41
71,493840804,364768642,89
71,508099120,364768642,22
71,518766456,364768642,7
71,528700018,364768642,51
71,530194007,364768642,86
71,532125848,364768642,103
71,548105452,364768642,25
71,557762109,364768642,87
71,562863260,364768642,36
71,571618457,364768642,11
71,573217720,364768642,101
71,585018230,364768642,17
71,615151801,364768642,4
71,616456104,364768642,81
71,621621539,364768642,80
71,623688880,364768642,9
71,632343511,364768642,71
71,637766022,364768642,72
71,662066644,364768642,60
71,663604720,364768642,74
71,666936790,364768642,18
71,674760409,364768642,27
71,677332875,364768642,12
71,703582842,364768642,46
71,708555095,364768642,33
71,710281324,364768642,58
71,726141129,364768642,67
71,739579076,364768642,2
71,741833802,364768642,61
71,763135910,364768642,19
71,768058069,364768642,57
71,788577771,364768642,90
71,793309184,364768642,38
71,798428782,364768642,78
71,803182290,364768642,91
71,804251859,364768642,10
71,807114466,364768642,26
71,827923858,364768642,59
71,831715004,364768642,44
71,837891486,364768642,30
71,848041599,364768642,99
71,855740053,364768642,94
71,862174428,364768642,23
71,869746387,364768642,76
71,896825544,364768642,34
71,915774946,364768642,8
71,917021147,364768642,14
71,928132867,364768642,54
71,938266275,364768642,40
71,960079550,364768642,96
71,979198124,364768642,63
71,984723045,364768642,97
71,1874414,367730119,26
71,16185435,367730119,10
71,132829740,367730119,16
71,136394823,367730119,11
71,152495938,367730119,1
71,177641418,367730119,27
71,210758773,367730119,5
71,242690013,367730119,20
71,286753078,367730119,18
71,326740030,367730119,19
71,355470700,367730119,7
71,373377344,367730119,13
71,389625292,367730119,2
71,491594315,367730119,24
71,733422788,367730119,12
71,736321817,367730119,14
71,738473390,367730119,17
71,762987697,367730119,4
71,775787647,367730119,9
71,851276588,367730119,15
71,888460157,367730119,3
71,937509070,367730119,6
71,983506726,367730119,21
71,986042,368171382,13
71,4031918,368171382,104
71,5720225,368171382,236
71,14959394,368171382,247
71,18874454,368171382,144
71,31540189,368171382,154
71,35775095,368171382,88
71,36795957,368171382,131
71,49268646,368171382,173
71,51555325,368171382,110
71,66919212,368171382,65
71,71331031,368171382,19
71,72277558,368171382,29
71,77877014,368171382,232
71,85576551,368171382,121
71,98688371,368171382,92
71,109361908,368171382,68
71,125005861,368171382,74
71,134102547,368171382,102
71,136966609,368171382,53
71,138051631,368171382,70
71,138882992,368171382,1
71,157071528,368171382,207
71,157728605,368171382,156
71,163168735,368171382,3
71,165891989,368171382,46
71,165894960,368171382,233
71,177367880,368171382,27
71,179101316,368171382,118
71,180364775,368171382,245
71,183362881,368171382,178
71,222403314,368171382,22
71,226087365,368171382,248
71,233971481,368171382,146
71,254377369,368171382,15
71,257551676,368171382,42
71,262679855,368171382,66
71,264732750,368171382,57
71,267621958,368171382,82
71,269188505,368171382,93
71,269627451,368171382,5
71,282248148,368171382,45
71,293988603,368171382,43
71,295010561,368171382,33
71,299311200,368171382,37
71,299411157,368171382,160
71,314672322,368171382,249
71,318363533,368171382,85
71,333254818,368171382,39
71,334939674,368171382,231
71,338640758,368171382,25
71,340517399,368171382,117
71,343239807,368171382,112
71,346336625,368171382,69
71,353057989,368171382,24
71,362145627,368171382,184
71,366902791,368171382,52
71,376436384,368171382,241
71,392224362,368171382,254
71,398147796,368171382,106
71,409344581,368171382,192
71,411031482,368171382,17
71,418908209,368171382,183
71,426566513,368171382,246
71,427771344,368171382,59
71,466469702,368171382,10
71,484167285,368171382,159
71,491152597,368171382,28
71,493704827,368171382,61
71,500665727,368171382,134
71,500685404,368171382,63
71,503049316,368171382,250
71,513178081,368171382,176
71,516166879,368171382,47
71,550627663,368171382,48
71,550861006,368171382,243
71,561721182,368171382,113
71,564045817,368171382,67
71,576269007,368171382,228
71,583407018,368171382,12
71,596411629,368171382,20
71,600808904,368171382,187
71,608709148,368171382,34
71,614002368,368171382,124
71,615188721,368171382,242
71,616807147,368171382,49
71,621602381,368171382,31
71,630166364,368171382,167
71,637925943,368171382,95
71,638177936,368171382,191
71,647009120,368171382,55
71,649918177,368171382,140
71,665471431,368171382,18
71,671177221,368171382,23
71,678587837,368171382,73
71,684612972,368171382,96
71,690095291,368171382,14
71,692527151,368171382,60
71,701817354,368171382,26
71,704434694,368171382,58
71,731336646,368171382,119
71,749314541,368171382,38
71,749526543,368171382,35
71,750344201,368171382,177
71,755159318,368171382,100
71,759637843,368171382,8
71,765211420,368171382,56
71,768520998,368171382,11
71,779699880,368171382,205
71,782659336,368171382,6
71,787147163,368171382,89
71,793917773,368171382,71
71,796899804,368171382,50
71,810590924,368171382,9
71,818365779,368171382,116
71,827281293,368171382,16
71,835457487,368171382,151
71,839753124,368171382,230
71,848295175,368171382,40
71,859505193,368171382,2
71,860323993,368171382,62
71,868913921,368171382,51
71,882331192,368171382,114
71,883446924,368171382,64
71,884322254,368171382,105
71,889489190,368171382,120
71,894574733,368171382,36
71,897109384,368171382,87
71,900166294,368171382,21
71,905663586,368171382,32
71,908021055,368171382,171
71,926945079,368171382,30
71,932000868,368171382,44
71,933787472,368171382,108
71,938344615,368171382,253
71,948671854,368171382,123
71,949268050,368171382,90
71,950514906,368171382,41
71,982416827,368171382,54
71,994770585,368171382,7
71,89737007,373634161,3
71,91780909,373634161,9
71,152958572,373634161,8
71,276600836,373634161,7
71,383461353,373634161,5
71,484032678,373634161,6
71,487968930,373634161,13
71,532703887,373634161,15
71,547607605,373634161,2
71,637474387,373634161,18
71,790329788,373634161,1
71,922074626,373634161,11
71,5785505,376970432,54
71,25353924,376970432,5
71,37823700,376970432,53
71,61493192,376970432,28
71,78321244,376970432,31
71,80987930,376970432,21
71,84782006,376970432,18
71,96565499,376970432,29
71,97805134,376970432,26
71,110343310,376970432,24
71,111406671,376970432,33
71,121714327,376970432,2
71,123339556,376970432,9
71,146928472,376970432,12
71,157304911,376970432,41
71,214748761,376970432,1
71,244915179,376970432,30
71,271359340,376970432,44
71,308667551,376970432,51
71,331261248,376970432,37
71,333772507,376970432,22
71,337217652,376970432,16
71,374711780,376970432,17
71,391519767,376970432,55
71,438536157,376970432,11
71,443798176,376970432,38
71,456369008,376970432,8
71,457272641,376970432,40
71,499066281,376970432,50
71,512465550,376970432,46
71,520881700,376970432,42
71,546054271,376970432,32
71,573515688,376970432,52
71,586376859,376970432,14
71,639804033,376970432,36
71,667166776,376970432,13
71,672823064,376970432,7
71,682172381,376970432,6
71,723537708,376970432,15
71,746399026,376970432,23
71,749105180,376970432,35
71,755727573,376970432,47
71,775463724,376970432,43
71,779956289,376970432,45
71,780002097,376970432,10
71,783747661,376970432,20
71,792766575,376970432,49
71,799655720,376970432,19
71,907789784,376970432,25
71,963955132,376970432,3
71,968343315,376970432,34
71,996757521,376970432,27
71,43428381,378371472,4
71,57755320,378371472,5
71,66155737,378371472,1
71,173477622,378371472,6
71,353533879,378371472,19
71,509380125,378371472,21
71,560903298,378371472,13
71,638034660,378371472,14
71,640349494,378371472,10
71,673045236,378371472,7
71,769776621,378371472,3
71,821774041,378371472,17
71,912657055,378371472,15
71,931526495,378371472,2
71,28404773,385900724,17
71,63870605,385900724,20
71,130577392,385900724,2
71,231101384,385900724,14
71,251573691,385900724,21
71,283640655,385900724,11
71,330333748,385900724,19
71,461336160,385900724,8
71,494727204,385900724,15
71,546742458,385900724,3
71,557809689,385900724,18
71,720938765,385900724,22
71,723353206,385900724,4
71,797870188,385900724,16
71,829415378,385900724,7
71,841754294,385900724,6
71,920846187,385900724,10
71,13689307,386309240,90
71,41551600,386309240,26
71,47950434,386309240,73
71,58936675,386309240,47
71,65121904,386309240,35
71,66715419,386309240,62
71,90260203,386309240,30
71,103982847,386309240,84
71,113142787,386309240,82
71,129180214,386309240,80
71,148636361,386309240,2
71,150739943,386309240,96
71,152498699,386309240,94
71,175317561,386309240,78
71,181237357,386309240,18
71,184133417,386309240,25
71,190881039,386309240,61
71,210020077,386309240,83
71,215941370,386309240,44
71,218974702,386309240,15
71,222765403,386309240,3
71,251515440,386309240,67
71,264657150,386309240,43
71,294116661,386309240,56
71,297085553,386309240,72
71,323060670,386309240,69
71,362602547,386309240,79
71,367412129,386309240,1
71,374069461,386309240,91
71,406469001,386309240,60
71,411837194,386309240,55
71,458996085,386309240,59
71,466978927,386309240,45
71,467334808,386309240,77
71,468468757,386309240,53
71,485064235,386309240,49
71,518766456,386309240,23
71,537755051,386309240,24
71,539912009,386309240,75
71,544804552,386309240,76
71,549025801,386309240,71
71,571618457,386309240,34
71,573111046,386309240,32
71,581585539,386309240,31
71,585018230,386309240,36
71,613896220,386309240,40
71,615151801,386309240,70
71,617090218,386309240,27
71,623688880,386309240,10
71,647525853,386309240,6
71,653130696,386309240,92
71,677332875,386309240,51
71,687662011,386309240,20
71,700406695,386309240,81
71,709011214,386309240,58
71,716364985,386309240,46
71,720983061,386309240,93
71,721836325,386309240,88
71,725672670,386309240,4
71,728177309,386309240,37
71,729346369,386309240,87
71,739579076,386309240,68
71,763135910,386309240,38
71,768378710,386309240,41
71,795651957,386309240,89
71,804251859,386309240,7
71,807114466,386309240,21
71,867088641,386309240,86
71,887467358,386309240,57
71,897071783,386309240,64
71,898210856,386309240,95
71,901610142,386309240,9
71,903699519,386309240,42
71,915774946,386309240,17
71,917021147,386309240,28
71,929997078,386309240,19
71,937969856,386309240,74
71,980881219,386309240,14
71,990187170,386309240,66
71,64041018,396652506,14
71,131317880,396652506,11
71,280900660,396652506,5
71,295142402,396652506,16
71,307910104,396652506,15
71,323547175,396652506,13
71,456689268,396652506,4
71,545626019,396652506,10
71,607423756,396652506,18
71,729145751,396652506,3
71,847617660,396652506,12
71,921678230,396652506,7
71,945692323,396652506,2
71,979997417,396652506,17
71,2094841,400058590,201
71,3436714,400058590,4
71,4031918,400058590,166
71,8733530,400058590,53
71,9912471,400058590,46
71,25196222,400058590,39
71,51052608,400058590,59
71,67964561,400058590,78
71,77804162,400058590,71
71,83288642,400058590,104
71,86601289,400058590,19
71,104757903,400058590,99
71,105263487,400058590,45
71,108709708,400058590,43
71,109064510,400058590,152
71,117942202,400058590,91
71,122229144,400058590,1
71,128692813,400058590,165
71,131143073,400058590,217
71,139741359,400058590,84
71,144324451,400058590,66
71,157582307,400058590,25
71,158574438,400058590,170
71,194821901,400058590,106
71,195458795,400058590,68
71,218195844,400058590,102
71,219208765,400058590,137
71,221900632,400058590,118
71,242338315,400058590,77
71,262679855,400058590,157
71,269657255,400058590,40
71,272043903,400058590,5
71,277540258,400058590,76
71,281745169,400058590,36
71,287423199,400058590,155
71,288516998,400058590,146
71,290052162,400058590,176
71,302815630,400058590,207
71,308655594,400058590,79
71,312268258,400058590,20
71,314367494,400058590,50
71,322874168,400058590,171
71,327446701,400058590,33
71,340517399,400058590,80
71,341581435,400058590,136
71,343464171,400058590,52
71,344970188,400058590,185
71,345241874,400058590,69
71,358896580,400058590,57
71,362907284,400058590,179
71,394281709,400058590,92
71,398887605,400058590,224
71,401910250,400058590,161
71,410894901,400058590,139
71,418017483,400058590,86
71,426566513,400058590,200
71,445395899,400058590,187
71,470361760,400058590,168
71,476885846,400058590,64
71,491531175,400058590,35
71,492649278,400058590,178
71,498840650,400058590,70
71,503707339,400058590,65
71,504090460,400058590,63
71,512686842,400058590,42
71,516869751,400058590,159
71,528270004,400058590,60
71,530216794,400058590,27
71,533406528,400058590,2
71,536494850,400058590,26
71,553262724,400058590,51
71,556719032,400058590,184
71,559907355,400058590,199
71,561721182,400058590,198
71,578774632,400058590,183
71,590074883,400058590,18
71,616807147,400058590,28
71,636118865,400058590,41
71,639795905,400058590,34
71,648358397,400058590,97
71,660308342,400058590,143
71,666257419,400058590,85
71,675614289,400058590,12
71,682965295,400058590,181
71,692527151,400058590,30
71,701817354,400058590,16
71,701865706,400058590,95
71,708509039,400058590,131
71,712101962,400058590,44
71,738271423,400058590,23
71,753183335,400058590,29
71,754470129,400058590,81
71,786308561,400058590,175
71,786379898,400058590,145
71,802259846,400058590,162
71,824457136,400058590,58
71,828751856,400058590,83
71,837591266,400058590,133
71,842146887,400058590,196
71,846013753,400058590,82
71,855452575,400058590,193
71,859073262,400058590,11
71,860638644,400058590,173
71,862681392,400058590,177
71,876851382,400058590,55
71,877613117,400058590,120
71,895580839,400058590,174
71,895586628,400058590,202
71,912447619,400058590,163
71,936525560,400058590,121
71,953233110,400058590,61
71,968960789,400058590,138
71,976096643,400058590,221
71,979687956,400058590,87
71,989938757,400058590,141
71,986042,401221394,59
71,4031918,401221394,140
71,5720225,401221394,104
71,71331031,401221394,130
71,113548844,401221394,48
71,120064815,401221394,118
71,125005861,401221394,12
71,134102547,401221394,89
71,137333580,401221394,127
71,140859306,401221394,81
71,156114043,401221394,80
71,157071528,401221394,57
71,163168735,401221394,5
71,166062193,401221394,103
71,179101316,401221394,22
71,179281212,401221394,95
71,182272450,401221394,112
71,188302610,401221394,25
71,205497486,401221394,39
71,207788025,401221394,21
71,254377369,401221394,145
71,267621958,401221394,26
71,269728189,401221394,76
71,293532987,401221394,50
71,319558039,401221394,19
71,332763341,401221394,106
71,338280797,401221394,109
71,353738944,401221394,64
71,359644749,401221394,18
71,381750811,401221394,67
71,398147796,401221394,124
71,411031482,401221394,10
71,453387410,401221394,16
71,479868585,401221394,100
71,508463077,401221394,62
71,509482456,401221394,83
71,528404112,401221394,66
71,533902340,401221394,94
71,555960230,401221394,70
71,573899031,401221394,49
71,577072862,401221394,85
71,583407018,401221394,9
71,596380665,401221394,1
71,596411629,401221394,116
71,613021725,401221394,45
71,624145738,401221394,38
71,639354003,401221394,41
71,649918177,401221394,65
71,658600752,401221394,37
71,659982126,401221394,71
71,665471431,401221394,135
71,672282526,401221394,99
71,685898070,401221394,77
71,688444891,401221394,47
71,688868770,401221394,11
71,690095291,401221394,93
71,706852519,401221394,73
71,741684040,401221394,117
71,759637843,401221394,20
71,760855045,401221394,63
71,767115284,401221394,91
71,768520998,401221394,60
71,770613131,401221394,44
71,779699880,401221394,40
71,782659336,401221394,33
71,786458319,401221394,42
71,800381872,401221394,131
71,810590924,401221394,30
71,816482070,401221394,68
71,817701242,401221394,125
71,827281293,401221394,86
71,835457487,401221394,110
71,839753124,401221394,58
71,857158360,401221394,121
71,859505193,401221394,36
71,861539923,401221394,15
71,884322254,401221394,31
71,888610240,401221394,4
71,900166294,401221394,101
71,933787472,401221394,126
71,972617761,401221394,46
71,975468807,401221394,111
71,994770585,401221394,51
71,740562589,402987341,1
71,4994954,403506038,104
71,14319672,403506038,166
71,39444443,403506038,54
71,42147334,403506038,156
71,46896135,403506038,96
71,46985551,403506038,69
71,56226957,403506038,55
71,64097731,403506038,168
71,69057675,403506038,9
71,72257461,403506038,105
71,74280055,403506038,32
71,84445166,403506038,123
71,93910078,403506038,158
71,97577177,403506038,129
71,101686507,403506038,51
71,116291633,403506038,116
71,158951318,403506038,5
71,159558542,403506038,128
71,164923626,403506038,41
71,166948292,403506038,13
71,178443604,403506038,151
71,223831651,403506038,30
71,225839345,403506038,148
71,230446143,403506038,119
71,232277425,403506038,142
71,232715473,403506038,165
71,236039995,403506038,135
71,240617724,403506038,161
71,273158638,403506038,144
71,282506329,403506038,162
71,293358559,403506038,17
71,314491515,403506038,109
71,325422962,403506038,58
71,326206052,403506038,48
71,328327992,403506038,120
71,333134761,403506038,150
71,340468669,403506038,3
71,342851581,403506038,31
71,345847272,403506038,112
71,352318490,403506038,76
71,355598812,403506038,124
71,357790151,403506038,50
71,361744154,403506038,114
71,369448679,403506038,59
71,384572282,403506038,4
71,387227310,403506038,7
71,390954671,403506038,127
71,392301321,403506038,16
71,392423691,403506038,164
71,396354576,403506038,154
71,408853854,403506038,95
71,416874748,403506038,63
71,426783947,403506038,33
71,434544405,403506038,39
71,435094262,403506038,139
71,442705037,403506038,117
71,448206599,403506038,23
71,454124522,403506038,152
71,465469511,403506038,8
71,466243134,403506038,174
71,471732071,403506038,153
71,479231909,403506038,45
71,491906059,403506038,108
71,503713820,403506038,175
71,504486343,403506038,64
71,523054544,403506038,36
71,545469047,403506038,138
71,548672213,403506038,47
71,560468465,403506038,86
71,566673751,403506038,61
71,579257420,403506038,176
71,591462829,403506038,160
71,614331793,403506038,115
71,632852359,403506038,12
71,634890551,403506038,125
71,637670911,403506038,146
71,640855289,403506038,26
71,654540074,403506038,100
71,655894796,403506038,89
71,657918397,403506038,77
71,673890027,403506038,149
71,679568934,403506038,163
71,691886305,403506038,171
71,699851778,403506038,167
71,737733511,403506038,62
71,748990688,403506038,74
71,766275633,403506038,28
71,770229245,403506038,147
71,781684069,403506038,170
71,782341417,403506038,140
71,788650247,403506038,131
71,801529496,403506038,53
71,812328819,403506038,65
71,820003883,403506038,37
71,822131210,403506038,84
71,823680195,403506038,159
71,854225769,403506038,66
71,866855606,403506038,157
71,877774991,403506038,122
71,879381629,403506038,81
71,890876414,403506038,2
71,902830333,403506038,136
71,907043671,403506038,101
71,907415197,403506038,71
71,913300069,403506038,126
71,921339152,403506038,35
71,932041576,403506038,72
71,950674846,403506038,1
71,951368007,403506038,155
71,957696754,403506038,40
71,971572994,403506038,70
71,979330868,403506038,67
71,981567875,403506038,143
71,986226939,403506038,169
71,24189779,404374934,28
71,25544733,404374934,52
71,30284169,404374934,51
71,51741477,404374934,18
71,83756699,404374934,33
71,90365499,404374934,48
71,115116120,404374934,50
71,122501165,404374934,57
71,140157023,404374934,45
71,172379268,404374934,34
71,182068571,404374934,38
71,191053994,404374934,43
71,253046034,404374934,3
71,279273674,404374934,1
71,280314886,404374934,70
71,323126502,404374934,0
71,329917367,404374934,23
71,331331007,404374934,29
71,340854827,404374934,73
71,350773112,404374934,49
71,385620127,404374934,12
71,409110729,404374934,9
71,422954773,404374934,58
71,428722522,404374934,46
71,432286406,404374934,60
71,450136603,404374934,67
71,451888470,404374934,35
71,475776820,404374934,4
71,481409161,404374934,2
71,522506841,404374934,6
71,525909049,404374934,37
71,534965952,404374934,55
71,544153252,404374934,17
71,549385482,404374934,71
71,555943590,404374934,63
71,566796263,404374934,15
71,586521749,404374934,64
71,589214276,404374934,68
71,610251839,404374934,39
71,646622953,404374934,25
71,646843030,404374934,16
71,653060613,404374934,44
71,653703143,404374934,0
71,657426702,404374934,76
71,664136231,404374934,56
71,678270360,404374934,66
71,680718827,404374934,42
71,706242914,404374934,0
71,727180971,404374934,24
71,741277415,404374934,19
71,744039882,404374934,14
71,750253713,404374934,22
71,786916870,404374934,21
71,801452783,404374934,7
71,812975401,404374934,61
71,813116991,404374934,59
71,818832830,404374934,47
71,867961963,404374934,69
71,872382659,404374934,32
71,881525028,404374934,62
71,928922651,404374934,36
71,946979678,404374934,72
71,965050960,404374934,75
71,985441012,404374934,54
71,6943228,407348736,15
71,29222490,407348736,43
71,35153904,407348736,12
71,76713249,407348736,38
71,77597410,407348736,22
71,92169962,407348736,28
71,117538302,407348736,48
71,148284358,407348736,40
71,160708088,407348736,10
71,190864888,407348736,41
71,218131586,407348736,6
71,242338315,407348736,24
71,274202083,407348736,49
71,286534254,407348736,8
71,306450960,407348736,23
71,321708423,407348736,3
71,358896580,407348736,35
71,399780042,407348736,7
71,401910250,407348736,39
71,409719955,407348736,46
71,421417404,407348736,42
71,438882273,407348736,9
71,490686146,407348736,37
71,555999218,407348736,18
71,559907355,407348736,33
71,564101216,407348736,11
71,606865491,407348736,4
71,628399063,407348736,34
71,634789561,407348736,44
71,640374777,407348736,20
71,649712746,407348736,29
71,660308342,407348736,36
71,682888823,407348736,1
71,686215283,407348736,19
71,702546959,407348736,5
71,729264823,407348736,26
71,744012099,407348736,27
71,862860571,407348736,2
71,896845861,407348736,30
71,925232309,407348736,16
71,4771003,407977462,69
71,10588764,407977462,70
71,17073210,407977462,36
71,28925994,407977462,56
71,61493192,407977462,98
71,64041018,407977462,83
71,66155737,407977462,87
71,68526340,407977462,45
71,78890240,407977462,23
71,83924816,407977462,63
71,88478879,407977462,43
71,112741991,407977462,1
71,116739686,407977462,64
71,120658666,407977462,67
71,131317880,407977462,22
71,170747932,407977462,32
71,173477622,407977462,91
71,203514813,407977462,10
71,204858320,407977462,29
71,232958445,407977462,42
71,244915179,407977462,101
71,252581815,407977462,25
71,288702798,407977462,55
71,295142402,407977462,85
71,304506987,407977462,73
71,307910104,407977462,84
71,310330247,407977462,79
71,323547175,407977462,82
71,340627477,407977462,77
71,343858824,407977462,26
71,353564321,407977462,24
71,365501185,407977462,39
71,392694641,407977462,8
71,407871997,407977462,14
71,419547768,407977462,15
71,422996306,407977462,40
71,435224988,407977462,68
71,441353658,407977462,4
71,456148409,407977462,28
71,456369008,407977462,100
71,456689268,407977462,20
71,468097748,407977462,65
71,489035427,407977462,62
71,523923781,407977462,52
71,539707555,407977462,76
71,541466800,407977462,30
71,544081646,407977462,59
71,545626019,407977462,21
71,572325937,407977462,37
71,581153781,407977462,71
71,602704857,407977462,75
71,638034660,407977462,90
71,640349494,407977462,88
71,673045236,407977462,96
71,680255016,407977462,74
71,704175550,407977462,50
71,719480901,407977462,66
71,729145751,407977462,19
71,749624173,407977462,9
71,753612548,407977462,2
71,758314202,407977462,34
71,760950563,407977462,60
71,794451354,407977462,12
71,821774041,407977462,92
71,838371749,407977462,57
71,838752354,407977462,48
71,847617660,407977462,81
71,854175745,407977462,41
71,861442975,407977462,27
71,865297039,407977462,5
71,867591565,407977462,51
71,873496652,407977462,6
71,874610184,407977462,99
71,887427323,407977462,31
71,912657055,407977462,94
71,931526495,407977462,89
71,937728658,407977462,58
71,945692323,407977462,18
71,949983394,407977462,11
71,962064176,407977462,33
71,968678492,407977462,49
71,977712267,407977462,16
71,979997417,407977462,86
71,981897867,407977462,54
71,982703910,407977462,78
