"product_id","family_id","subfamily_id","price"
154467646,572692328,624598991,9.95
154523655,572692328,2045366,15.95
154528537,552529755,82308645,17.95
154644020,366609714,729868094,39.95
154656064,512899033,752499392,22.95
154863833,297884462,514970957,19.95
154879099,679611953,624598991,15.95
154957622,429269907,872133373,49.95
154981871,744793598,325094680,39.95
155020902,768025921,665805124,29.95
155088928,396066037,335531561,25.95
155144992,831347344,480153566,5.95
155177432,732697347,812594621,59.95
155186718,396066037,469187498,29.95
155310049,679611953,624598991,9.95
155397392,775013441,990764455,39.95
155490479,429269907,872133373,29.95
155514179,744793598,791993714,29.95
155629674,297884462,210828189,39.95
155709499,396066037,756330372,22.95
155795461,877011792,723618309,9.95
155893585,831347344,731664934,15.95
156003692,775013441,478492088,25.95
156034460,297884462,476497578,12.95
156042205,831347344,552021054,7.95
156114043,396066037,469187498,29.95
156125562,396066037,756330372,19.95
156286753,297884462,514970957,15.95
156352787,998145072,868593892,25.95
156360263,732697347,759412483,39.95
156422226,759754297,395002630,9.95
156463521,744793598,350801020,19.95
156472923,463983107,30352908,15.95
156485425,626512766,624322398,19.95
156583963,572692328,46983949,8.95
156595165,831347344,731664934,12.95
156705790,831347344,731664934,15.95
156712474,768025921,514970957,15.95
156794486,679611953,628344967,22.95
156881347,877011792,723618309,29.95
156976709,396066037,520569701,29.95
156992023,744793598,330273563,39.95
157063690,463983107,374802559,12.95
157071528,396066037,943122287,19.95
157178066,732697347,812594621,49.95
157179113,960770554,330273563,39.95
157302400,512899033,29433772,5.95
157304911,720659823,691762817,19.95
157388638,572692328,574151410,12.95
157582307,396066037,469187498,15.99
157650720,396066037,665937972,19.95
157728605,396066037,235543872,29.95
157784651,429269907,778576411,79.95
157889382,953774311,313189867,69.95
158052029,297884462,514895652,39.95
158052983,831347344,373740397,5.95
158257693,396066037,335531561,19.95
158419245,396066037,520569701,29.95
158509426,732697347,488276225,35.95
158570387,626512766,624322398,19.95
158574438,732697347,691762817,29.99
158589298,775013441,478492088,19.95
158635747,831347344,714292389,19.95
158685988,150072777,531355771,17.95
158739676,831347344,750943270,17.95
158766395,396066037,335531561,29.95
158807399,297884462,514895652,29.95
158951318,297884462,514895652,29.95
159005966,552529755,986011418,29.95
159112380,831347344,731664934,9.95
159228532,744793598,321819820,29.95
159253186,396066037,335531561,25.95
159289318,396066037,469187498,29.95
159381458,831347344,750943270,15.95
159451674,396066037,756330372,19.95
159558542,831347344,750943270,25.95
159673440,744793598,321819820,19.95
159687470,998145072,731664934,9.99
159752857,573943191,17123493,39.95
159955028,88413967,591896538,29.95
160079450,842660327,59052135,12.95
160081090,998145072,868593892,25.95
160143360,775013441,568571643,3.95
160162894,396066037,884647976,25.95
160209113,679611953,59052135,22.95
160210054,775013441,62518413,25.95
160229981,214205621,155997631,19.95
160265128,744793598,20365856,39.95
160465518,842660327,765415391,12.95
160513578,512899033,201578110,3.95
160526954,396066037,756330372,17.95
160621689,297884462,210828189,29.95
160653002,396066037,335531561,19.95
160708088,40561416,752499392,69.95
160807385,744793598,791993714,25.95
160914624,396066037,235543872,29.95
160914902,842660327,41966660,12.95
160946568,394609410,557575087,15.95
161024415,744793598,645468460,19.95
161071808,775013441,478492088,25.95
161100086,719495497,469187498,19.95
161128893,463983107,30352908,15.95
161184925,831347344,731664934,5.95
161238897,965860303,490222156,25.95
161244845,831347344,714292389,17.95
161313054,831347344,373740397,9.95
161368007,626512766,526098802,29.95
161376084,396066037,335531561,25.95
161444482,953774311,488276225,39.95
161460847,768025921,393608739,29.95
161486717,744793598,645468460,22.95
161488458,396066037,520569701,39.95
161511483,552529755,17123493,29.95
161563053,283545916,171193116,29.95
161641248,396066037,943122287,25.95
161690843,297884462,210828189,29.95
161829573,831347344,552021054,7.95
161882340,26874355,26275515,7.95
161909700,977612525,321819820,39.95
162005856,831347344,731664934,12.95
162039541,775013441,957377364,89.95
162136429,876835169,513796625,39.95
162236651,297884462,514895652,39.95
162286520,842660327,41966660,15.95
162526160,396066037,687306016,17.95
162531195,744793598,511693931,19.95
162599465,626512766,526098802,35.95
162710648,396066037,943122287,29.95
162820353,150072777,568571643,17.95
162847270,891813315,791993714,19.95
162886037,732697347,691762817,39.95
162890622,721182410,877536881,59.95
162980471,732697347,241650392,49.95
163003352,396066037,943122287,22.95
163044084,511255811,224621731,22.95
163086568,396066037,335531561,25.95
163136903,403288130,605776625,19.95
163149788,511255811,750943270,19.95
163168735,396066037,469187498,22.95
163204898,538130166,545911153,19.95
163266646,511255811,731664934,25.95
163336876,396066037,520569701,29.95
163489354,953774311,488276225,39.95
163507094,775013441,990764455,39.95
163617854,842660327,41966660,12.95
163664991,396066037,756330372,22.95
163676807,88413967,999192356,29.95
163851771,842660327,765415391,12.95
163918920,511255811,555372620,25.95
164060293,854447694,552740569,12.95
164329580,429269907,280793535,59.95
164381837,876835169,22011376,45.95
164456725,396066037,335531561,22.95
164553476,831347344,480153566,9.95
164583372,396227224,174967415,9.95
164707360,775013441,990764455,35.95
164770366,744793598,325094680,29.95
164786803,429269907,872133373,49.95
164802471,744793598,852999830,29.95
164834014,396066037,335531561,22.95
164923626,831347344,848420261,15.95
165209710,396227224,174967415,12.95
165217389,791596516,624598991,12.95
165233279,831347344,552021054,7.95
165239275,831347344,714292389,12.95
165353243,759754297,153391282,10.95
165375550,744793598,811402796,25.95
165516733,552529755,986011418,29.95
165656424,150072777,568571643,9.95
165770619,759754297,395002630,7.95
165802878,744793598,325094680,39.95
165869518,744793598,321819820,25.95
165891989,396066037,884647976,29.95
165894960,396066037,469187498,25.95
165911266,297884462,888895240,89.95
165985696,744793598,410257324,59.95
166062193,396066037,469187498,25.95
166094218,831347344,373740397,9.95
166172056,297884462,476497578,12.95
166253063,828095867,577601547,6.95
166296571,449513819,998434740,5.95
166344179,831347344,460648978,12.95
166378994,744793598,410257324,29.95
166407468,297884462,210828189,25.95
166422099,394609410,201520521,19.95
166624646,831347344,417100840,17.95
166682382,429269907,280793535,59.95
166728152,396066037,335531561,25.95
166754070,366609714,943122287,22.95
166756291,626512766,526098802,19.95
166903092,759754297,153391282,9.95
166941921,998145072,715955763,39.95
166948292,998145072,868593892,17.95
166954812,831347344,750943270,19.95
167066350,953774311,313189867,69.95
167335798,965860303,401145473,29.95
167342762,732697347,759412483,39.95
167356576,720659823,389619709,25.95
167396472,573943191,318092516,45.95
167439124,512899033,786313253,19.95
167443065,396066037,520569701,29.95
167724604,744793598,325094680,39.95
167992040,744793598,722522120,29.95
168030614,998145072,22011376,25.95
168198358,626512766,992449732,25.99
168243357,744793598,811402796,25.95
168401796,719495497,469187498,19.95
168406447,538130166,460648978,22.95
168411378,396066037,520569701,29.95
168412236,297884462,514895652,29.95
168433676,775013441,957377364,25.95
168456948,768025921,393608739,29.95
168539901,396066037,884647976,29.95
168774168,429269907,708405495,59.95
168792190,953774311,241650392,89.95
168828290,998145072,868593892,29.95
168887468,744793598,321819820,19.95
168932797,732697347,812594621,49.95
168977000,831347344,552021054,12.95
169063936,679611953,628344967,12.95
169250894,576495900,750943270,29.95
169329230,775013441,963655216,19.95
169500924,512899033,682906920,25.95
169571033,768025921,346631767,22.95
169619731,396066037,335531561,22.95
169627966,396066037,335531561,19.95
169658789,831347344,460648978,17.95
169691382,876835169,490222156,29.95
169701635,965860303,661760489,39.95
169705681,394609410,567231002,8.95
169727602,389727574,861892660,4.95
169745225,297884462,514970957,15.95
169816687,366609714,943122287,22.95
169943808,831347344,417100840,17.95
169966080,998145072,731664934,15.95
170348968,429269907,280793535,69.95
170359951,366609714,941293316,22.95
170473910,512899033,388450006,39.95
170504461,732697347,452315423,19.95
170510989,744793598,325094680,29.95
170579742,394609410,557575087,25.95
170665988,394609410,201520521,19.95
170713489,396066037,469187498,29.95
170717484,891813315,514970957,7.95
170747932,26874355,26275515,9.95
170819202,366609714,967298242,29.95
170849061,552529755,11509337,19.95
170949219,366609714,249362827,39.95
171082533,297884462,770790628,22.95
171114360,396066037,756330372,19.95
171186245,429269907,46127854,99.95
171206324,572692328,2045366,12.95
171239385,396066037,520569701,15.99
171266521,965184178,677001424,19.95
171299547,249054090,369705682,12.95
171334606,26874355,26275515,7.95
171417533,297884462,770790628,22.95
171573492,538130166,961260586,22.95
171582497,511255811,194174548,29.95
171601937,396066037,335531561,25.95
171672694,732697347,921963607,39.95
171852682,511255811,194174548,35.95
171900625,429269907,872133373,39.95
171932420,768025921,665805124,99.95
172045154,552529755,409435434,25.95
172313665,297884462,514895652,29.95
172370928,396066037,538610752,29.95
172379268,396227224,238355396,7.95
172426563,720659823,46536162,17.95
172528883,831347344,848420261,7.95
172546225,831347344,417100840,17.95
172744838,831347344,373740397,9.95
172813239,744793598,325094680,39.95
172813549,977612525,321819820,29.95
173065882,998145072,868593892,25.95
173108115,732697347,691762817,49.95
173172901,396066037,335531561,25.95
173258781,831347344,731664934,12.95
173394138,965860303,145083951,49.95
173456751,744793598,20365856,25.95
173477622,256107854,221939877,3.95
173495450,732697347,759412483,39.99
173616434,429269907,872133373,39.95
173715624,396066037,687306016,17.95
173801836,297884462,476497578,29.95
173837412,953774311,874560389,79.95
173860885,831347344,750943270,12.95
174135990,744793598,514970957,12.95
174250068,396066037,538610752,29.95
174251238,744793598,811402796,29.95
174363292,854447694,751882504,17.95
174408338,463983107,30352908,17.95
174422724,819596211,36834875,39.95
174433365,396066037,335531561,25.95
174530795,297884462,210828189,25.95
174585939,732697347,241650392,19.99
174617283,88413967,999192356,29.95
174787607,744793598,811402796,15.95
174795800,396066037,520569701,29.95
174860006,876835169,22011376,29.95
174892105,394609410,128810312,12.95
174906895,831347344,731664934,15.95
175049078,732697347,514970957,15.95
175180705,831347344,373740397,5.95
175186333,744793598,321819820,25.95
175280563,768025921,393608739,25.95
175303531,891813315,791993714,22.95
175317561,775013441,776404256,12.95
175332701,721182410,877536881,55.95
175364448,854447694,665115057,9.95
175461198,744793598,514970957,12.95
175679252,366609714,943122287,19.95
175706123,768025921,393608739,29.95
175862536,831347344,750943270,12.95
175868270,831347344,552021054,3.95
175880906,775013441,325664276,12.95
175921315,744793598,791993714,29.95
175985949,429269907,872133373,49.95
176001095,552529755,11509337,35.95
176005935,977612525,980355312,29.95
176152285,449513819,998434740,19.95
176183290,396066037,943122287,19.95
176216655,704720221,841935132,7.95
176246116,552529755,82308645,19.95
176288122,744793598,791993714,25.95
176316493,775013441,568571643,12.95
176397888,394609410,128810312,8.95
176638925,775013441,568571643,9.95
176641447,449513819,998434740,15.95
176760464,953774311,752499392,79.95
176876922,831347344,480153566,9.95
177003569,998145072,22011376,25.95
177026891,759754297,153391282,7.95
177314324,573943191,921963607,59.95
177367880,396066037,469187498,29.95
177491804,775013441,772865248,8.95
177630514,831347344,731664934,9.95
177641418,744793598,811402796,25.95
177653530,744793598,46536162,29.95
177656711,744793598,811402796,25.95
177657705,396066037,538610752,25.95
177721040,572692328,2045366,12.95
177836388,759754297,395002630,7.95
177966911,732697347,759412483,49.95
178064946,704720221,841935132,7.95
178128069,512899033,752499392,22.95
178222631,775013441,62518413,19.95
178443604,396066037,756330372,22.95
178512970,831347344,36834875,9.95
178530665,965860303,719610194,89.95
178534359,429269907,708405495,59.95
178552577,679611953,624598991,12.95
178597637,719495497,469187498,19.95
178725006,775013441,478492088,29.95
178756042,831347344,417100840,17.95
178846099,744793598,785418455,29.95
178881887,732697347,23009995,39.95
178978957,396066037,335531561,22.95
179101316,396066037,52303638,19.95
179138237,720659823,46536162,17.95
179217279,297884462,210828189,29.95
179226610,998145072,868593892,25.95
179268445,552529755,514970957,7.95
179281212,396066037,469187498,25.95
179336267,719495497,667141261,59.95
179398839,704720221,841935132,7.95
179408080,552529755,11509337,25.95
179575069,396066037,665937972,15.95
179591265,115256955,576342853,7.95
179637538,775013441,990764455,15.99
179640476,831347344,848420261,12.95
179757204,744793598,150459157,15.95
179762645,396066037,335531561,25.95
179789167,744793598,811402796,29.95
179859843,297884462,770790628,22.95
179870534,538130166,961260586,22.95
179912460,744793598,980355312,19.95
179962382,759754297,153391282,9.95
180065810,744793598,325094680,29.95
180085328,744793598,321819820,22.95
180183921,396066037,335531561,19.95
180252330,744793598,72422764,29.95
180364775,396066037,52303638,15.99
180402642,744793598,410257324,29.95
180403754,831347344,714292389,15.95
180429338,297884462,514895652,29.95
180429863,463983107,624598991,9.95
180447533,998145072,22011376,25.95
180474855,744793598,20365856,39.95
180478480,396066037,756330372,29.95
180855907,831347344,460648978,19.95
180971699,953774311,921963607,89.95
181052416,732697347,759412483,39.95
181111616,775013441,957377364,49.95
181189278,732697347,452315423,22.95
181216716,831347344,750943270,15.95
181231751,429269907,65808261,59.95
181232821,396066037,335531561,22.95
181237357,297884462,770790628,19.95
181286005,768025921,393608739,25.95
181293849,396066037,335531561,25.95
181316050,297884462,514970957,9.99
181316743,831347344,552021054,9.95
181320698,512899033,786313253,29.95
181348904,297884462,210828189,25.95
181434463,396066037,687306016,15.95
181447284,88413967,85115480,19.95
181539404,744793598,791993714,22.95
181573596,775013441,62518413,22.95
181645238,396066037,756330372,9.99
181710296,635887240,874560389,9.97
181757721,297884462,904032603,25.95
181782374,463983107,54387977,15.95
181907579,998145072,150459157,15.95
181918037,297884462,904032603,25.95
181969456,732697347,23009995,49.95
182023011,396066037,756330372,25.95
182068571,720659823,237794810,19.95
182088598,831347344,417100840,15.95
182116805,297884462,406160734,22.95
182191938,297884462,514970957,17.95
182197582,775013441,176951362,9.95
182233360,831347344,373740397,7.95
182272450,396066037,943122287,19.95
182354905,768025921,346631767,19.95
182358090,732697347,691762817,99.95
182359172,831347344,417100840,17.95
182416677,775013441,990764455,59.95
182478169,679611953,628344967,17.95
182532164,552529755,150459157,12.95
182576525,768025921,710312921,25.95
182594896,744793598,325094680,39.95
182919533,759754297,395002630,7.95
182969738,552529755,147954993,22.95
183090935,626512766,526098802,39.95
183159679,403288130,16033949,15.95
183285427,732697347,488276225,39.95
183306071,744793598,791993714,29.95
183346124,831347344,373740397,7.95
183362881,396066037,538610752,29.95
183364916,831347344,373740397,9.95
183389976,965860303,661760489,39.95
183429672,512899033,29433772,7.95
183443179,854447694,751882504,19.95
183511277,732697347,241650392,49.95
183567669,88413967,85115480,17.97
183686597,396066037,520569701,39.95
183758830,744793598,811402796,19.95
183867069,297884462,514895652,39.95
184037296,249054090,369705682,12.95
184098195,744793598,321819820,25.95
184133417,831347344,552021054,7.95
184195646,831347344,552021054,9.95
184222774,775013441,383177575,19.95
184457109,732697347,812594621,49.95
184781027,775013441,531355771,22.95
184788543,828095867,577601547,6.95
184804498,394609410,128810312,12.95
184908738,463983107,21319849,7.95
184973815,775013441,62518413,49.95
185022705,679611953,628344967,22.95
185139371,26874355,26275515,6.95
185173508,297884462,888895240,39.95
185187020,998145072,514970957,12.95
185246096,998145072,22011376,25.95
185444206,463983107,54387977,17.95
185462152,396066037,335531561,25.95
185465016,396066037,520569701,29.95
185507472,854447694,751882504,7.95
185919174,744793598,150459157,15.95
186151100,759754297,153391282,3.95
186252211,791596516,677001424,15.95
186436264,862235564,729868094,29.95
186450270,768025921,346631767,17.95
186460688,576495900,626164251,29.95
186488727,768025921,665805124,39.95
186562105,732697347,145083951,49.95
186718312,744793598,321819820,19.95
186750744,775013441,383177575,19.95
186787118,732697347,759412483,59.95
186872555,732697347,759412483,49.95
186880791,679611953,533441312,15.95
186984237,297884462,514895652,25.95
187002342,759754297,153391282,5.95
187079488,396066037,739564025,9.99
187320277,24133775,155997631,22.95
187341716,744793598,325094680,39.95
187463093,396066037,335531561,25.95
187478580,831347344,417100840,19.95
187577363,297884462,514895652,39.95
187815836,626512766,624322398,19.95
187865154,297884462,904032603,29.95
187966614,768025921,393608739,29.95
187973924,744793598,20365856,39.95
188061274,552529755,986011418,25.95
188068528,998145072,150459157,12.95
188096981,626512766,624322398,19.95
188194714,775013441,990764455,15.99
188277362,768025921,665805124,39.95
188302610,396066037,943122287,22.95
188304109,572692328,59052135,9.95
188395293,394609410,128810312,12.95
188436339,396066037,665937972,19.95
188487821,552529755,82308645,22.95
188536140,396066037,756330372,19.95
188690669,297884462,476497578,12.95
188892846,297884462,770790628,22.95
188921013,635887240,65808261,27.95
189165746,732697347,812594621,59.95
189397025,721182410,877536881,59.95
189671581,862235564,211661746,7.95
189701761,775013441,772865248,7.95
189768473,831347344,373740397,12.95
189788657,775013441,325664276,19.95
189807926,744793598,526382298,19.95
189986907,768025921,283697615,17.95
190135963,877011792,723618309,29.95
190159962,768025921,393608739,29.95
190193700,552529755,147954993,19.95
190206747,831347344,731664934,19.95
190241687,842660327,41966660,12.95
190347341,679611953,628344967,22.95
190355898,775013441,776404256,17.95
190407742,396066037,335531561,25.95
190473308,998145072,490222156,19.95
190506212,876835169,513796625,17.95
190528003,831347344,373740397,5.95
190655066,464551969,857020047,22.95
190726084,744793598,811402796,19.95
190763681,732697347,691762817,59.95
190768389,854447694,552740569,9.95
190845693,744793598,642256545,22.95
190864888,40561416,874560389,59.95
190881039,768025921,283697615,19.95
190895459,394609410,201520521,19.95
190902427,552529755,147954993,25.95
191000416,768025921,514970957,12.95
191025679,512899033,682906920,35.95
191053994,831347344,373740397,3.95
191064280,720659823,691762817,17.95
191076910,744793598,642256545,19.95
191273715,768025921,393608739,25.95
191498606,744793598,150459157,15.95
191554606,876835169,309388913,119
191717554,831347344,373740397,9.95
191761316,396066037,520569701,39.95
191770524,512899033,89464231,22.95
191781542,759754297,153391282,7.95
191922272,429269907,280793535,69.95
191927917,744793598,410257324,29.95
192073720,831347344,750943270,19.95
192098673,953774311,921963607,79.95
192188575,552529755,82308645,19.95
192216045,842660327,765415391,12.95
192246361,396066037,520569701,29.95
192258693,297884462,514895652,29.95
192329438,768025921,393608739,25.95
192635139,998145072,973641729,15.95
192715308,768025921,665805124,39.95
192731514,396066037,335531561,25.95
193084363,702927053,759412483,29.99
193091417,429269907,872133373,49.95
193176210,842660327,765415391,9.95
193215757,744793598,325094680,29.95
193264376,744793598,511693931,17.95
193278256,775013441,579953322,89.95
193297185,552529755,11509337,29.95
193301115,998145072,868593892,19.95
193370131,953774311,486307114,49.95
193395330,429269907,872133373,39.95
193465163,552529755,155170634,15.95
193504454,744793598,811402796,29.95
193519284,396066037,235543872,29.95
193521764,775013441,531355771,15.95
193566601,463983107,54387977,12.95
193591509,297884462,888895240,39.95
193682334,998145072,868593892,29.95
193744885,396066037,520569701,29.95
193800853,297884462,210828189,25.95
193846059,842660327,59052135,12.95
193959774,429269907,46127854,99.95
194041301,998145072,577907956,15.95
194108082,732697347,111881755,99.95
194305279,429269907,872133373,49.95
194328861,744793598,410257324,25.95
194393262,775013441,990764455,29.95
194415783,297884462,210828189,25.95
194422179,552529755,490222156,29.95
194515690,394609410,567231002,8.95
194679501,534750873,59052135,19.95
194687465,552529755,147954993,19.95
194821901,429269907,89323356,39.95
194835043,732697347,241650392,39.95
194988641,552529755,864230150,22.95
195023308,876835169,490222156,29.95
195049597,775013441,990764455,29.95
195144677,998145072,715955763,69.95
195317442,463983107,21319849,7.95
195326453,744793598,20365856,49.95
195386213,552529755,11509337,25.95
195404157,831347344,417100840,17.95
195407591,744793598,410257324,29.95
195458795,429269907,46127854,59.95
195515149,775013441,135521550,89.95
195541669,88413967,85115480,19.95
195596933,463983107,374802559,12.95
195619355,396066037,739564025,17.95
195663599,744793598,722522120,39.95
195684856,998145072,868593892,29.95
195750445,775013441,325664276,12.95
195768021,662365637,624322398,15.95
195812089,297884462,210828189,29.95
195882494,775013441,531355771,15.95
195895002,775013441,568571643,12.95
196173313,297884462,514895652,29.95
196272118,732697347,23009995,29.95
196492634,831347344,417100840,15.95
196509887,512899033,309166523,3.95
196610700,396066037,739564025,17.95
196627559,775013441,383177575,19.95
196752754,720659823,968256786,15.95
196808875,396066037,335531561,25.95
196836847,744793598,330273563,39.95
196921970,297884462,888895240,39.95
196956043,396066037,520569701,29.95
197018475,429269907,280793535,49.95
197096740,512899033,786313253,25.95
197276626,396066037,520569701,25.95
197277487,831347344,874778532,5.95
197311839,768025921,346631767,19.95
197324105,744793598,325094680,39.95
197324257,429269907,872133373,49.95
197357809,719495497,812594621,29.95
197366785,744793598,350801020,39.95
197368683,831347344,552021054,5.95
197699938,429269907,708405495,59.95
197766924,732697347,691762817,79.95
197787065,552529755,864230150,39.95
197901037,744793598,330273563,39.95
197920209,744793598,526382298,25.95
197973574,761588370,837678311,12.95
198063484,732697347,145083951,59.95
198098364,791596516,624598991,12.95
198170729,775013441,62518413,22.95
198178564,744793598,811402796,19.95
198183245,719495497,812594621,35.95
198251100,396066037,520569701,29.95
198251414,396066037,520569701,29.95
198289595,396066037,335531561,22.95
198334483,552529755,11509337,39.95
198515366,744793598,791993714,39.95
198534356,876835169,973641729,15.95
198616178,429269907,280793535,69.95
198649419,552529755,864230150,19.95
198692263,396066037,756330372,22.95
198692636,721182410,877536881,55.95
198745972,396066037,665937972,19.95
198851328,366609714,729868094,15.99
198989375,512899033,786313253,19.95
199042737,396066037,756330372,25.95
199128194,719495497,812594621,35.95
199172970,775013441,531355771,12.95
199226650,429269907,280793535,49.95
199274115,297884462,770790628,25.95
199286626,576495900,626164251,25.95
199396475,396066037,335531561,25.95
199457426,732697347,23009995,39.95
199522480,775013441,383177575,29.95
199593863,552529755,746679041,25.95
199691064,744793598,20365856,39.95
199720886,679611953,533441312,15.95
199867326,744793598,791993714,29.95
199876826,576495900,750943270,17.95
199927692,396066037,538610752,29.95
199931943,552529755,743642874,17.95
200098704,720659823,46536162,17.95
200182576,626512766,448301905,79.95
200266379,831347344,750943270,17.95
200280415,552529755,11509337,39.95
200398122,775013441,510354653,29.95
200404985,775013441,531355771,15.95
200415534,662365637,624322398,15.95
200455975,463983107,374802559,15.95
200829420,611291510,273633680,22.95
200917422,552529755,147954993,25.95
201016257,463983107,624598991,9.95
201068694,512899033,89464231,25.95
201099166,831347344,460648978,19.95
201138999,744793598,350801020,29.95
201168401,719495497,469187498,15.99
201263028,775013441,772865248,6.95
201372963,26874355,26275515,9.95
201402602,511255811,194174548,25.95
201416298,831347344,480153566,9.95
201423009,552529755,147954993,22.95
201447657,552529755,986011418,19.95
201562898,719495497,667141261,69.95
201670074,463983107,21319849,7.95
201713593,88413967,999192356,49.95
201731448,449513819,998434740,15.95
201954986,744793598,325094680,39.95
202053202,744793598,214939921,29.95
202063167,831347344,373740397,7.95
202067080,283545916,857020047,22.95
202092015,775013441,772865248,7.95
202168857,831347344,750943270,12.95
202205949,775013441,478492088,15.99
202301701,719495497,469187498,25.95
202371128,831347344,848420261,5.95
202372899,366609714,967298242,39.95
202374592,429269907,872133373,49.95
202559403,744793598,490222156,29.95
202701580,394609410,201520521,17.95
202701980,394609410,557575087,15.95
202760561,88413967,85115480,35.95
202807021,831347344,552021054,9.95
202883508,429269907,872133373,39.95
202983812,744793598,330273563,29.95
203034736,366609714,943122287,25.95
203070826,831347344,480153566,12.95
203165467,775013441,990764455,39.95
203208706,998145072,400757924,12.95
203250246,965860303,237794810,19.95
203275330,396066037,756330372,22.95
203296471,511255811,194174548,35.95
203314618,953774311,921963607,89.95
203385178,775013441,990764455,29.95
203477201,831347344,552021054,9.95
203514813,976882140,201004122,9.95
203535233,88413967,591896538,39.95
203749980,775013441,324014042,15.95
203767844,511255811,194174548,35.95
203775063,396066037,335531561,25.95
203811674,366609714,448711417,17.95
203943446,552529755,746679041,29.95
203958447,953774311,313189867,29.95
203966127,396227224,174967415,25.95
204187842,831347344,731664934,17.95
204424285,396066037,756330372,22.95
204452923,744793598,791993714,29.95
204524480,744793598,852999830,39.95
204535312,396066037,756330372,25.95
204583997,759754297,395002630,7.95
204649657,732697347,812594621,59.95
204699265,775013441,990764455,29.95
204704337,744793598,526382298,22.95
204748592,953774311,313189867,79.95
204858320,26874355,26275515,7.95
204933744,831347344,480153566,9.95
205023195,626512766,624322398,19.95
205080920,297884462,476497578,19.95
205218144,744793598,645468460,22.95
205296016,842660327,41966660,9.95
205497486,396066037,235543872,19.95
205574958,775013441,957377364,39.95
205601235,854447694,751882504,15.95
205685974,719495497,469187498,29.95
205908085,775013441,510354653,35.95
205978057,512899033,89464231,22.95
206079450,249054090,369705682,15.95
206152949,635887240,187445884,22.95
206249576,396066037,335531561,25.95
206470262,719495497,469187498,19.95
206631633,463983107,21319849,7.95
206708141,396066037,756330372,19.95
206799179,744793598,20365856,39.95
206843372,775013441,531355771,9.95
206886046,429269907,778576411,79.95
206984855,831347344,552021054,10.95
207046920,768025921,393608739,29.95
207218500,744793598,917898916,29.95
207362494,297884462,770790628,22.95
207513800,744793598,526382298,15.95
207536886,732697347,313189867,39.95
207761146,732697347,759412483,59.95
207788025,396066037,943122287,19.95
207958900,512899033,89464231,25.95
208041930,891813315,980355312,19.95
208074125,998145072,490222156,29.95
208204343,512899033,201578110,3.95
208340614,953774311,752499392,89.95
208562180,891813315,811402796,19.95
208592660,297884462,406160734,19.95
208670368,831347344,731664934,5.95
208681008,732697347,759412483,39.95
208809535,297884462,210828189,29.95
208842216,463983107,46983949,9.95
208904365,297884462,514895652,29.95
208935071,744793598,811402796,25.95
209000527,775013441,696475327,4.95
209099386,744793598,330273563,29.95
209130188,429269907,280793535,59.95
209132271,831347344,232641324,12.95
209215432,720659823,237794810,19.95
209217180,732697347,23009995,29.95
209224007,511255811,194174548,29.95
209457494,744793598,20365856,39.95
209499788,831347344,750943270,15.95
209611429,831347344,731664934,19.95
209641946,366609714,729868094,39.95
209726061,744793598,321819820,25.95
209807871,297884462,770790628,25.95
209848499,744793598,980355312,19.95
209950005,759754297,395002630,9.95
209987503,732697347,691762817,49.95
210017534,831347344,552021054,7.95
210020077,719495497,469187498,22.95
210020734,831347344,373740397,7.95
210092018,831347344,848420261,5.95
210119197,511255811,731664934,15.95
210259665,552529755,147954993,25.95
210265413,511255811,555372620,25.95
210355963,842660327,41966660,12.95
210398570,396066037,756330372,19.95
210518146,775013441,383177575,29.95
210586813,512899033,786313253,25.95
210604099,791596516,624598991,9.95
210677972,744793598,410257324,25.95
210710045,775013441,776404256,19.95
210745541,635887240,65808261,15.99
210758773,744793598,811402796,25.95
210776935,403288130,16033949,12.95
210834258,512899033,29433772,4.95
210931756,164642931,249362827,39.95
211014577,828095867,577601547,7.95
211070679,297884462,476497578,15.95
211186971,394609410,557575087,19.95
211194680,977612525,321819820,19.95
211252132,396227224,238355396,10.95
211289730,744793598,645468460,25.95
211327831,732697347,313189867,59.95
211340633,462527394,273633680,17.95
211397931,396066037,335531561,22.95
211590220,396066037,335531561,19.95
211646684,831347344,731664934,9.95
211766715,732697347,23009995,39.95
211771845,704720221,841935132,7.95
211783543,775013441,383177575,22.95
211864468,396066037,469187498,29.95
211929420,759754297,153391282,5.95
211962674,721182410,877536881,39.95
212176292,512899033,786313253,25.95
212201850,998145072,868593892,25.95
212268093,744793598,811402796,19.95
212295580,403288130,605776625,19.95
212302037,463983107,808529821,17.95
212508110,679611953,59052135,22.95
212532070,831347344,552021054,4.95
212576200,679611953,21319849,15.95
212653928,877011792,723618309,25.95
212758374,831347344,552021054,12.95
212779325,429269907,280793535,59.95
212816619,759754297,153391282,7.95
212817434,998145072,490222156,25.95
212910920,512899033,784229119,22.95
212929679,396066037,520569701,29.95
212962623,396066037,335531561,22.95
213041524,768025921,283697615,9.99
213063638,744793598,642256545,9.99
213154262,831347344,750943270,19.95
213282214,487707140,624598991,4.95
213284382,297884462,406160734,25.95
213291910,744793598,852999830,49.95
213312924,396066037,884647976,29.95
213444512,366609714,941293316,22.95
213450832,831347344,750943270,17.95
213515522,214205621,700191556,15.95
213619587,791596516,833914470,17.95
213663126,831347344,417100840,17.95
213800950,552529755,147954993,22.95
213852846,429269907,280793535,59.95
213918615,679611953,624598991,15.95
213981340,831347344,232641324,4.95
